pred_prob,pred_pos,pred_sev,true_label,true_pos,true_sev,pos_valid,material,demand,network,file_type,split
8.415220647225956e-32,1.348883227336728e-10,5.341639995574951,0.0,0.5,0.0,0.0,DI,1.2000000476837158,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.9089113473892212,0.32082802057266235,1.0,0.5,0.3320389688014984,0.0,PVC,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
4.417514541237617e-29,1.4278163076624823e-18,5.446490287780762,0.0,0.5,0.0,0.0,DI,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0787034876987439e-30,4.222261395625537e-06,5.404566287994385,0.0,0.5,0.0,0.0,CI,1.2000000476837158,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
3.6637290332756503e-29,4.1406292419130214e-17,5.951265335083008,0.0,0.5,0.0,0.0,STEEL,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.1265541911125183,0.3241013288497925,1.0,0.5,0.39000770449638367,0.0,DI,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.9455102682113647,0.2532932460308075,1.0,0.5,0.19389432668685913,0.0,PVC,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.8983458280563354,0.08469407260417938,1.0,0.5,0.08666256070137024,0.0,CI,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
6.770586689821906e-27,0.6103571057319641,7.322028160095215,0.0,0.5,0.0,0.0,STEEL,1.2000000476837158,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
2.651308924560339e-27,1.4704645536767202e-06,4.056619644165039,0.0,0.5,0.0,0.0,STEEL,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.16193927824497223,0.2914721965789795,1.0,0.5,0.27698734402656555,0.0,STEEL,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.07324068248271942,0.3295939564704895,1.0,0.5,0.27107757329940796,0.0,PVC,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.6563438773155212,0.2900717854499817,1.0,0.6734378933906555,0.1529431939125061,1.0,DI,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.8821307420730591,0.33670738339424133,1.0,0.5,0.3154480755329132,0.0,CI,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.6572113633155823,0.3323260545730591,1.0,0.7885886430740356,0.2898075580596924,1.0,PVC,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
6.929235337509675e-29,0.02001374587416649,6.603980541229248,0.0,0.5,0.0,0.0,DI,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.11043903231620789,0.30432936549186707,1.0,0.5,0.2104400098323822,0.0,CI,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.7159461975097656,0.11561068892478943,1.0,0.7694073915481567,0.18642733991146088,1.0,PVC,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
4.3021094899699325e-32,1.0446547123979695e-14,5.514033794403076,0.0,0.5,0.0,0.0,CI,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.12081200629472733,0.2895817160606384,1.0,0.5,0.14898495376110077,0.0,STEEL,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.19025345146656036,0.3222435414791107,1.0,0.1710204929113388,0.26405152678489685,1.0,CI,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.7334738373756409,0.3207792043685913,1.0,0.7462080121040344,0.23977172374725342,1.0,DI,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.13916423916816711,0.20298856496810913,1.0,0.5,0.19695208966732025,0.0,PVC,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.7954828143119812,0.30085504055023193,1.0,0.5,0.20873862504959106,0.0,CI,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.7773789167404175,0.3222239315509796,1.0,0.8074337840080261,0.29871129989624023,1.0,STEEL,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
7.993219585873976e-31,4.255333624314517e-05,5.219414710998535,0.0,0.5,0.0,0.0,PVC,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.18403542041778564,0.293440580368042,1.0,0.5,0.31377992033958435,0.0,PVC,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
2.671030411079678e-29,1.8906657991047023e-14,4.315605163574219,0.0,0.5,0.0,0.0,PVC,1.2000000476837158,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
2.4463032153335424e-28,2.6610358881684615e-12,5.2388811111450195,0.0,0.5,0.0,0.0,PVC,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
2.692604663270376e-30,1.0,6.522278785705566,0.0,0.5,0.0,0.0,PVC,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.09319835156202316,0.2473096251487732,1.0,0.5,0.32122960686683655,0.0,CI,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.9483255003749213e-28,0.9999268054962158,7.2359490394592285,0.0,0.5,0.0,0.0,STEEL,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.3118416445707756e-28,3.505720869156903e-08,5.967051982879639,0.0,0.5,0.0,0.0,CI,1.2000000476837158,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
5.685563743740825e-30,0.22783495485782623,8.98940372467041,0.0,0.5,0.0,0.0,STEEL,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.8997409343719482,0.34240102767944336,1.0,0.5,0.24613621830940247,0.0,DI,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
8.554366734719232e-31,0.943267285823822,6.948049545288086,0.0,0.5,0.0,0.0,PVC,1.2000000476837158,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.7210066318511963,0.25547781586647034,1.0,0.5,0.13350513577461243,0.0,CI,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.9047107100486755,0.30083516240119934,1.0,0.5,0.35263150930404663,0.0,CI,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.8102569067386371e-28,1.0,8.461627960205078,0.0,0.5,0.0,0.0,PVC,1.2000000476837158,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.1569027279567105e-26,2.5382060124897908e-15,3.4424805641174316,0.0,0.5,0.0,0.0,DI,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.13276825845241547,0.24760925769805908,1.0,0.5,0.26988905668258667,0.0,CI,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.034608061492054e-31,8.040122762121524e-18,7.08512020111084,0.0,0.5,0.0,0.0,DI,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.1090615838766098,0.30143848061561584,1.0,0.5,0.4153049886226654,0.0,CI,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.08540383726358414,0.3429163992404938,1.0,0.5,0.3751034438610077,0.0,STEEL,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.08283915370702744,0.2868414521217346,1.0,0.5,0.29167619347572327,0.0,STEEL,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.15453952550888062,0.32215040922164917,1.0,0.5,0.29954254627227783,0.0,CI,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.08876917511224747,0.3327435255050659,1.0,0.5,0.23929671943187714,0.0,PVC,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.7166526188402856e-27,9.283273578835054e-15,4.847850322723389,0.0,0.5,0.0,0.0,CI,1.2000000476837158,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
8.710118795807705e-31,1.107900490099345e-11,5.540469169616699,0.0,0.5,0.0,0.0,PVC,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.757615327835083,0.31834107637405396,1.0,0.9939152002334595,0.4099394679069519,1.0,CI,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.05442182347178459,0.29982051253318787,1.0,0.5,0.3618934154510498,0.0,PVC,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.883327305316925,0.29879745841026306,1.0,0.5,0.4164859354496002,0.0,PVC,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.429416176927592e-29,1.4838302320185903e-07,4.911337852478027,0.0,0.5,0.0,0.0,DI,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.1490450696519496e-30,1.0821460508280215e-13,6.890537261962891,0.0,0.5,0.0,0.0,STEEL,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.7322903275489807,0.3120461106300354,1.0,0.7586855888366699,0.42483147978782654,1.0,DI,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.10100511461496353,0.29815858602523804,1.0,0.5,0.3559429943561554,0.0,CI,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.8965513706207275,0.29872965812683105,1.0,0.5,0.17994385957717896,0.0,DI,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.8295385241508484,0.10380728542804718,1.0,0.5,0.07481493055820465,0.0,CI,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
3.5605182068146953e-28,2.4136008391906216e-07,4.5086750984191895,0.0,0.5,0.0,0.0,CI,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.14317499101161957,0.30496782064437866,1.0,0.5,0.2941281795501709,0.0,DI,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.25535205006599426,0.0673559382557869,1.0,0.5,0.040923118591308594,0.0,PVC,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.9504503803871965e-30,0.0045870216563344,7.614182949066162,0.0,0.5,0.0,0.0,PVC,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.1431770622730255,0.32271119952201843,1.0,0.5,0.3065423369407654,0.0,DI,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.8691726922988892,0.1967119574546814,1.0,0.5,0.316845178604126,0.0,PVC,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
6.120157264816102e-31,3.585137422395038e-14,8.813434600830078,0.0,0.5,0.0,0.0,STEEL,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.1654543877442307e-29,0.927598774433136,6.009094715118408,0.0,0.5,0.0,0.0,DI,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
3.3590413790249995e-28,5.304761215245035e-17,5.133481979370117,0.0,0.5,0.0,0.0,PVC,1.2000000476837158,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.2335239201784134,0.31598636507987976,1.0,0.21444864571094513,0.3553256392478943,1.0,DI,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.7361037815317037e-30,0.8800491094589233,7.509324073791504,0.0,0.5,0.0,0.0,DI,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
4.708717405778121e-30,9.829653240252625e-16,9.171988487243652,0.0,0.5,0.0,0.0,CI,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.6997486113477774e-28,2.33794407444865e-11,4.932501792907715,0.0,0.5,0.0,0.0,STEEL,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
3.008060327257045e-30,6.848399868437894e-15,5.9626922607421875,0.0,0.5,0.0,0.0,STEEL,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
6.24075028987148e-30,1.2094579915356007e-07,5.899326801300049,0.0,0.5,0.0,0.0,PVC,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
6.658866930141168e-32,3.82504527984526e-18,7.237488269805908,0.0,0.5,0.0,0.0,STEEL,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0107186073497278e-31,1.7006353761683866e-15,5.364399433135986,0.0,0.5,0.0,0.0,STEEL,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.8488152623176575,0.28754550218582153,1.0,0.958021879196167,0.19836734235286713,1.0,DI,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.22517390549182892,0.310300350189209,1.0,0.5,0.3125794231891632,0.0,PVC,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.7755609750747681,0.31271669268608093,1.0,0.5,0.24697178602218628,0.0,DI,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.926947832107544,0.25323742628097534,1.0,0.5,0.1350041627883911,0.0,CI,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
8.91653748460306e-31,0.00013780711742583662,5.964917182922363,0.0,0.5,0.0,0.0,DI,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
2.903500140016233e-32,1.732853527336431e-09,5.758072376251221,0.0,0.5,0.0,0.0,PVC,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
8.719473526553243e-28,0.998176097869873,7.928685188293457,0.0,0.5,0.0,0.0,CI,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.6186572909355164,0.053603146225214005,1.0,0.638649046421051,0.030179006978869438,1.0,CI,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.8117270469665527,0.05054807290434837,1.0,0.5,0.0672260969877243,0.0,STEEL,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.29681432247161865,0.3336828649044037,1.0,0.32824498414993286,0.353581041097641,1.0,DI,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.1455855369567871,0.3158077001571655,1.0,0.5,0.3495975434780121,0.0,DI,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
4.380357917124509e-31,2.2205834379943577e-14,5.89463472366333,0.0,0.5,0.0,0.0,CI,1.2000000476837158,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
9.839524176043856e-30,1.6793822510408063e-07,7.254980087280273,0.0,0.5,0.0,0.0,PVC,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.482414867877071e-31,2.1850353286705787e-14,5.856950759887695,0.0,0.5,0.0,0.0,PVC,1.2000000476837158,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.2787835867061034e-25,1.0,9.25843334197998,0.0,0.5,0.0,0.0,DI,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
4.660305188157019e-31,0.0582505539059639,5.5107879638671875,0.0,0.5,0.0,0.0,CI,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
6.775130247450207e-28,0.9993879795074463,8.126216888427734,0.0,0.5,0.0,0.0,CI,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
2.570127269989274e-28,2.101423097084507e-15,4.474262237548828,0.0,0.5,0.0,0.0,DI,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.3552616834640503,0.06264370679855347,1.0,0.33318865299224854,0.03313324227929115,1.0,DI,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
3.037203848250315e-26,2.364676913684644e-15,3.1865146160125732,0.0,0.5,0.0,0.0,DI,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.04134167358279228,0.32047680020332336,1.0,0.02010393515229225,0.20535628497600555,1.0,DI,0.699999988079071,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.7644215226173401,0.24810943007469177,1.0,0.5,0.14557521045207977,0.0,STEEL,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.6898459080931508e-26,0.9999912977218628,8.145662307739258,0.0,0.5,0.0,0.0,PVC,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.8294298648834229,0.32329460978507996,1.0,0.8127054572105408,0.20710431039333344,1.0,PVC,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.2701738774776459,0.3193994164466858,1.0,0.3272950351238251,0.3357531726360321,1.0,CI,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.18300846219062805,0.14472194015979767,1.0,0.5,0.06701123714447021,0.0,STEEL,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
2.661063723617474e-29,1.8650348626580993e-11,5.088287353515625,0.0,0.5,0.0,0.0,STEEL,1.2000000476837158,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
3.2226061906486744e-27,9.694136604565529e-10,5.304689884185791,0.0,0.5,0.0,0.0,DI,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
7.2915933991269215e-28,3.985939110862091e-05,6.899134159088135,0.0,0.5,0.0,0.0,CI,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
8.731151643512278e-29,3.545193305587446e-11,4.937068462371826,0.0,0.5,0.0,0.0,DI,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.1938430815935135,0.3479742109775543,1.0,0.5,0.24832645058631897,0.0,STEEL,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.7521141767501831,0.30909958481788635,1.0,0.7644138336181641,0.3881887197494507,1.0,DI,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
3.6167344524376856e-31,1.4221358516009276e-18,6.062436580657959,0.0,0.5,0.0,0.0,STEEL,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.8739392161369324,0.3294452726840973,1.0,0.5,0.3505694568157196,0.0,CI,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.2430629416019034e-31,4.203967748716035e-20,7.475736141204834,0.0,0.5,0.0,0.0,STEEL,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0350095432556734e-26,1.5276124854283427e-15,3.2691948413848877,0.0,0.5,0.0,0.0,STEEL,0.699999988079071,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.1131671652207847e-28,4.1438602238486055e-07,6.40010404586792,0.0,0.5,0.0,0.0,DI,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
2.4196745856987153e-29,2.920055339927785e-05,5.272616386413574,0.0,0.5,0.0,0.0,STEEL,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.9096524119377136,0.29827186465263367,1.0,0.5,0.15139132738113403,0.0,STEEL,1.2000000476837158,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.17531909048557281,0.04636489227414131,1.0,0.5,0.0427604541182518,0.0,PVC,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
5.5372724042376996e-30,0.8958924412727356,7.165302276611328,0.0,0.5,0.0,0.0,DI,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.3386284412022855e-29,2.7896914921339555e-14,3.596498966217041,0.0,0.5,0.0,0.0,DI,1.2000000476837158,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
2.5261283546297878e-25,1.0,6.055202484130859,0.0,0.5,0.0,0.0,PVC,1.0,Network_3,base,"Network_3 (L-TOWN, 905 pipes)"
1.0,0.9560310244560242,0.3291627764701843,1.0,0.5,0.28891992568969727,0.0,CI,1.0,Network_3,leak,"Network_3 (L-TOWN, 905 pipes)"
